node,Bistro Boileau,39.6460496,19.8504181
node,Ιστιοπλοϊκός Όμιλος Κερκύρας,39.6242585,19.9285626
node,,39.8153690,19.8664777
node,Σιναράδες,39.5655224,19.8482242
node,Apxontapiki,39.5657147,19.8486172
node,Αερόστατο,39.5648214,19.8393422
node,Fantasy,40.0753015,20.1382983
node,Iliada Beach Hotel,39.6533002,19.8435076
node,Molfetta Beach Hotel,39.6498564,19.8430689
node,,39.7455733,20.0182135
node,Hermes Xenon,39.6226519,19.9190314
node,Cafe Royal,39.5918318,19.9171300
node,Kanoni,39.5915545,19.9173603
node,Art Cafe,39.6256013,19.9251749
node,Golden View,39.5520542,19.8623446
node,Sunset,39.5939266,19.8208973
node,Mapo,40.0744887,20.1392555
node,,39.6078956,19.9142948
node,Τριλογία,39.7927639,19.9199791
node,Taverna Cavo Barbaro,39.7784836,19.9388619
node,Shehu,40.0807414,20.1387879
node,FOROS,39.7648537,19.8750694
node,Emily's Apartments,39.7839621,19.9227208
node,Europa,39.6244892,19.9088936
node,JOY'S,39.6893652,19.8288498
node,Andreas,39.6833471,19.8414582
node,La Casa,39.6746160,19.8391013
node,Ta Diktia,39.6830013,19.8413117
node,Malibu,39.6812046,19.8407159
node,Scheria,39.6854841,19.8420382
node,Kirki,39.6789831,19.8383720
node,La Bonita,39.6851303,19.8379898
node,La Veranda,39.6810788,19.8373134
node,Oscar,39.6787781,19.8384252
node,Primavera,39.6729362,19.8399738
node,,39.6775791,19.8388114
node,Αρτιον,39.6850243,19.8378815
node,Victoria Hotel,39.6849779,19.8362748
node,Foinike,39.9069031,20.0408890
node,Milto`s,39.7060824,19.8434519
node,Asteria,39.6948315,19.8378000
node,Da Marco,39.6959934,19.8378156
node,Mega,39.6995065,19.8390445
node,Mouratoros,39.6874725,19.8430131
node,Peking,39.7010132,19.8399221
node,,39.6953457,19.8377156
node,Naoyza,39.6992446,19.8388650
node,Stathis,39.7032600,19.8412698
node,Sunrise,39.7012487,19.8400845
node,Bistro Vinieri,39.6856316,19.8356826
node,L'Incontro,39.6900923,19.8167138
node,Taverna Limeri,39.6889047,19.8301267
node,Taverna Panorama,39.6896978,19.8335414
node,Avalle Bistro,39.6628424,19.8449497
node,Acharavi Park,39.7911898,19.8141947
node,Cafe Emilys,39.7180636,19.7933167
node,Καφετέρια Παντοκράτορας,39.7477494,19.8722460
node,Jason,39.6989136,19.8340225
node,San Remo,39.6941063,19.8326716
node,Restaurant Porto Palermo,40.0630634,19.7946449
node,Hotel Dhima,40.0970101,19.7539396
node,Restaurant Dhima,40.0969700,19.7539461
node,Taverna Kouloura,39.7440770,19.9405793
node,,40.0998262,19.7673109
node,Angelos Bar,39.7890156,19.9207022
node,Beach Bar,39.6208675,19.9246188
node,Dimakos,39.7981690,19.8840350
node,The old man's pub,39.7716291,19.9984329
node,Govina 7,39.6583799,19.8391814
node,,39.7740987,19.8465284
node,,40.0771220,20.1487914
node,Roda Beach Resort & Spa,39.7960528,19.7788153
node,New Space,39.8729299,20.0047449
node,Krahu i Shqiponjës,39.8730024,20.0049830
node,Bar Restraunt Pasqyra,39.8040586,20.0052196
node,,39.9230814,20.1916923
node,,39.9249546,20.1926424
node,,39.9250527,20.1928335
node,Kalemi,40.0745647,20.1345306
node,,40.0854132,20.1676415
node,Relax,40.0747213,20.1392679
node,Shehu Family Cafe,40.0806581,20.1386873
node,Autostop,40.0077164,20.2055074
node,,39.9397670,20.2231634
node,Rixhi,39.8635762,20.0194696
node,Vitamins,39.7273696,19.9033911
node,The Rocks,39.7281419,19.9134335
node,The Olive Press,39.7240592,19.8961493
node,MARY'S LAB,39.7241009,19.8966646
node,Hotel Era,39.8529023,20.0228983
node,Kujtimi,40.0747480,20.1386018
node,Ψαροταβέρνα Αγιος Ανδρεας,39.7978683,19.7515686
node,Villa Tasos,39.7963308,19.8187978
node,The Pumphouse,39.7919299,19.8163115
node,Οδυσσέας,39.7919645,19.8157743
node,Fuego,39.7952328,19.8108147
node,Adonis,39.7909698,19.8133039
node,Apagio,39.7915713,19.8132211
node,Orpheus,39.7912781,19.8144354
node,Hovoli,39.7908805,19.8140606
node,Da Gino,39.7906792,19.8134101
node,Filaraki,39.7905589,19.8129827
node,Navigator,39.7938594,19.8078689
node,,39.7886147,19.8069670
node,,39.7902809,19.8122421
node,Barden,39.7936376,19.8074030
node,Kormoranos,39.7937657,19.8076923
node,Nefeli,39.7935023,19.8072372
node,12 Gods,39.7930543,19.8057590
node,Beach Front Salvanos,39.7938846,19.8082525
node,Αφρός Ταβέρνα,39.7948966,19.8102132
node,Alex's Taverna,39.7946612,19.8096667
node,Elena Apartment,39.7903847,19.8059033
node,Faros,39.7950369,19.8105287
node,Woody's,39.7950466,19.8106313
node,Almar,39.7932190,19.8175808
node,Central,39.7924308,19.8164396
node,Internet cafe,39.7921699,19.8159391
node,Ippocrates Apartments,39.7948718,19.8108222
node,Istros,39.7910131,19.8144757
node,Mythos,39.7930419,19.8173598
node,Tet a Tet,39.7925231,19.8165794
node,Kafeneio,39.7932425,19.8182275
node,Hot Spot,39.7896387,19.9220513
node,Oassis,39.7901122,19.9211054
node,Paraskevi Apartments,39.6965655,19.8282046
node,Hotel Marida,39.6162456,19.8482328
node,Kosta's Taverna,39.6157836,19.8484966
node,Ari,39.8734871,20.0062972
node,Epirus,39.8716492,19.9947183
node,Limani,39.8737274,20.0082851
node,Coconela,39.6213225,19.9185562
node,,39.6214075,19.9188791
node,Deseo,39.6215534,19.9188062
node,Maistro,39.7961314,19.8128277
node,Coffeeway,39.6228780,19.9198995
node,Bellissimo,39.6251754,19.9209189
node,Palma Boutique Hotel,39.6807923,19.8377732
node,O Mylos,39.6640774,19.8498940
node,Marilena,39.7087507,19.8433398
node,Palegro,39.6641205,19.8528735
node,,39.9491526,20.0975959
node,Melina Bay Boutique Hotel,39.7907833,19.9218762
node,Virginia's Place,39.7904510,19.9236822
node,Louis Kerkyra Golf Hotel,39.6346641,19.8856037
node,Bella Mare,39.7792270,19.9370881
node,Πολύτεχνο,39.6244244,19.9178656
node,Royal boutique,39.5924169,19.9175331
node,DIVANI HOTEL,39.5985229,19.9223865
node,Hellinis,39.5938680,19.9169760
node,FLISVOS RESTAURANT,39.5907482,19.9179603
node,Siorra Vittoria Boutique Hotel,39.6226132,19.9213924
node,Captain George,39.5925035,19.9177944
node,REX,39.6243169,19.9236460
node,Kodra,40.0757006,20.1387639
node,Hotel Alfa,39.8532834,20.0225690
node,Φιλιππας,39.6526633,19.8424096
node,Wild Rose,39.6545919,19.8422922
node,BBQ Art,39.6533855,19.8422435
node,Desperados,39.6534629,19.8420450
node,Tzoumerka Grill House,39.6527949,19.8424874
node,Panorama,39.6251723,20.1814219
node,Αλέκος,39.6255202,20.1811586
node,Faros,39.6253380,20.1813021
node,,39.5854339,19.8169661
node,Mare Bed&Breakfast,40.0957142,19.7542093
node,,40.0961708,19.7538583
node,Mapo,40.0745468,20.1393190
node,El Dorado,40.0748454,20.1394335
node,Sofra,40.0747871,20.1393807
node,The Park,40.0746548,20.1393579
node,Taverna Dashi,39.9755167,19.9156340
node,Hotel Livia,39.7456949,20.0182347
node,Hotel Aulona,39.8753717,20.0102466
node,Andon Lapa 1,39.8705835,19.9973304
node,Panorama bar,39.7098830,19.8241175
node,Corfu Mare Boutique Hotel,39.6284596,19.8965326
node,Cool & Fresh,39.7902640,19.9216531
node,Thraka - Grill House,39.7903317,19.9215138
node,Aphrodite Apartments,39.7247697,19.8937877
node,Fish Taverna Gregorys,39.7965910,19.7529747
node,Niku,39.8732657,20.0016869
node,Roberto e Fei,39.6525467,19.8441619
node,Rolling Stone,39.5864301,19.8194820
node,Aler hotel,39.8550491,20.0214641
node,Dimitri's Studios,39.7959134,19.8149747
node,,39.9704694,19.9139860
node,Cafetierra,39.6215708,19.9236758
node,,39.8009288,20.0014279
node,,39.8008176,20.0014601
node,Sunset,39.7789646,20.0069191
node,Three brothers,39.7951736,19.7563246
node,Bougainville Bay,39.8633605,20.0175058
node,Snack Bar Neon,39.7774974,19.7867080
node,Gyroperasma Souvlaki,39.6138937,19.9109783
node,,39.5618486,19.9048586
node,Bella Vista Restaurant Cafe,39.5617978,19.9051818
node,Επίσκεψη,39.7590556,19.8169031
node,Old Bazaar 1790,40.0734373,20.1370480
node,,40.0074387,19.9048440
node,Aluizni,40.0739480,20.1376446
node,Casa flora & Linda,40.0740570,20.1376554
node,Korça bar restaurant,39.7709906,19.9980969
node,VillaThalassa,39.7982209,19.8849544
node,Century Resort,39.7915880,19.8200770
node,Odaja,40.0739276,20.1391541
node,Vila Abedini-Ksamil,39.7653062,20.0010253
node,Family suites,39.7741338,20.0050310
node,Piceri Oxhaku,39.7694100,20.0005281
node,grill room ammoz,39.7899361,19.7948486
node,Taverna Riviera,39.7186256,19.8705692
node,igera,39.7238534,19.8968787
node,Glyfa Tavern,39.7236726,19.8839635
node,Almyra Beach Bar,39.7241324,19.8968523
node,,39.7244532,19.8858282
node,Sousouro,39.7891473,19.9212099
node,Wave,39.7910463,19.9222651
node,Sette Venti,39.6259149,19.9105869
node,toucan beach bar,39.6707623,19.8492172
node,kristal,40.0710963,20.1590911
node,,39.6262074,19.9032742
node,TA PSARAKIA TSI GARITSAS,39.6109050,19.9231844
node,Nebo,39.7712763,20.0027201
node,Maliq coffee shop,39.8773242,20.0057631
node,Bar-Restorant Qesari,39.8735342,20.0105653
node,Oassis,39.7438496,19.8374684
node,La Petite,39.8686303,20.0146511
node,,39.7729116,20.0000503
node,,39.6241362,19.9193822
node,Penelope Appartments,39.6739576,19.8371264
node,,40.0759003,20.1373157
node,,39.6230094,19.9187960
node,La Bière,40.0790228,20.1372713
node,Boçi,39.9497127,20.0968677
node,,39.9595617,19.9619465
node,El Greco,39.5588203,19.9110186
node,Zephyros,39.8080865,19.8373943
node,Spartilas - Corfu,39.7178068,19.8447625
node,Magna Graezia,39.6755504,19.8386739
node,,39.7902117,19.7923190
node,Μυρτιοτισσα,39.6003138,19.8013312
node,Hotel Paskali,39.8696041,20.0023084
node,Kuka,40.0737158,20.1372783
node,Rrapi,40.0748941,20.1386474
node,105,40.0745860,20.1386918
node,,40.0733973,20.1389185
node,,40.0737339,20.1380970
node,Bar Kafe Riviera Prodime Zgare,40.0614642,19.8577099
node,Πυξίδα,39.7870240,19.7891023
node,Golden Beach Hotel,40.0978294,19.7532615
node,Ujvara e Borshit Restaurant,40.0619243,19.8577348
node,Taverna Tsaka,39.8736596,20.0110246
node,Red Indian,40.0988945,19.7518410
node,Corfu Residence,39.7256724,19.8921023
node,Restaurant Eagle's Wing,39.8730183,20.0050008
node,Hotel Porta Eda,39.8739217,20.0087741
node,Cafe under an ancestral plane tree,40.0306825,20.2637633
node,The Sea shells,39.7166014,19.8679610
node,Restaurant Gostivari Saranda,39.8730109,20.0130663
node,Hotel Take,40.0349181,19.8662914
node,Kurveleshi,40.0740924,20.1385996
node,GNM's,39.6450731,19.8517484
node,Απόβραδο,39.6659600,19.8536686
node,LaYo's,39.8625484,20.0188798
node,Taverna To Pouli Tsi Kotas,39.5614226,19.8985443
node,Hotel Kent,39.8571828,20.0205875
node,Bostonia Village,39.8050867,19.8329833
node,,39.8622682,20.0179451
node,Odhisea,40.0524112,19.8328951
node,Kshira Oasis,40.0524014,19.8323559
node,Livadi Nafsika,39.6778423,19.8368465
node,Squirrel,39.6949352,19.8359442
node,Moby Dick,39.7059492,19.8434208
node,Alexandros,39.6767953,19.8393778
node,Averto,39.6241022,19.9200503
node,Vasilis,39.6769101,19.8393472
node,Castello,39.6781687,19.8386768
node,Veranda,39.6272890,19.9231955
node,Alexakis,39.6106250,19.9238003
node,60 needles,39.6895189,19.8286198
node,Leonidas,39.6824818,19.8374956
node,Mythos,39.6818542,19.8376784
node,The old school,39.7902327,19.9219648
node,Gerekos,39.6450451,19.8523456
node,Mouragia,39.6272404,19.9232462
node,Tristrato,39.6300370,19.7719240
node,Eden,40.0796986,20.1376439
node,The Mussel House Restaurant,39.7885787,20.0113545
node,Taverna Hellas,39.8154110,19.8630042
node,,39.8776327,20.0037700
node,Hotel Klironomi,39.8732506,20.0057821
node,Πιτονοστιμιές,39.6257099,19.9194047
node,,39.7885449,19.9206223
node,,39.7903383,19.9218130
node,Taverna Levanda,39.7877412,19.9208457
node,"Restaurant ""Zeffiros""",39.5793879,19.9130309
node,like ...more than a Creperie,39.8723388,20.0024164
node,Αλεγρία,39.7900844,19.8115674
node,Palma,39.7681656,19.9994160
node,,39.7715512,20.0026240
node,,39.7726271,20.0022479
node,Mythos Taverna,39.8019856,19.8350082
node,,39.7727646,20.0004757
node,Suita familjare,39.7751179,20.0054028
node,Starbucks,39.6230333,19.9233559
node,Μικρό café,39.6247650,19.9212856
node,Veranda,40.0580164,19.8216573
node,,39.7718347,20.0024490
node,,39.6108191,19.9226949
node,Rizarjo,39.7724715,20.0093095
node,Rizarjo,39.7724088,20.0095152
node,Rizarjo hotel,39.7723200,20.0091690
node,Rizarjo hotel,39.7723204,20.0088286
node,A. Muco,40.0745611,20.1390847
node,Lori's traditional house,40.0758555,20.1391785
node,Aronda,39.6796485,19.8367582
node,Roula,39.6507007,19.8562461
node,,39.6209812,19.9173007
node,,39.9148438,20.1826352
node,,39.9333680,20.2064124
node,,39.7737381,19.9309856
node,,39.6549312,19.8383931
node,,39.7890444,19.9188947
node,Ammus Restaurant,39.8155956,19.8663643
node,,39.6248426,19.9229251
node,,39.6267225,19.9217718
node,Te Bequa,39.8748891,20.0078220
node,Violeta,40.0619731,19.8573146
node,Titania,39.8730244,20.0041327
node,Λαδόκολλα Ψησταριά,39.6400676,19.8046823
node,Sea You,39.6247736,20.1814861
node,Σκάλωμα,39.6245763,20.1815732
node,"Creperie ""Koukounara""",39.6247080,19.9219036
node,Marikseli,39.7762106,20.0067874
node,,39.6703888,19.8183650
node,Xhumba,39.9970705,20.2151188
node,Η Πίτα του Παππού,39.6239003,19.9229037
node,Beshiri,39.9967680,20.2147734
node,Wilde Rose Hotel & Restaurant,39.6867883,19.8385408
node,Pyramid City Bar,39.8154109,19.8657414
node,Medusa,39.7947393,19.8099326
node,Ichnilatis,39.7903903,19.8115933
node,,40.0850943,20.1434564
node,Gerald,40.0839235,20.1449827
node,,40.0851289,20.1434288
node,House of Beer,40.0853949,20.1432439
node,Drino,40.0851620,20.1434034
node,,40.0650340,20.1672040
node,,40.0618895,20.1731733
node,Sweet Shop Kalimera,40.0133195,20.1994776
node,,40.0512623,20.1780295
node,,40.0484557,20.1771892
node,Shena,39.9113164,20.1028308
node,,39.9173676,20.1353233
node,,39.9092497,20.0922024
node,,39.9008674,20.0847552
node,,39.8783698,20.0326785
node,,39.8751919,20.0301451
node,SOS Bas,39.8744734,20.0070104
node,Cocktail bar,39.8734191,20.0122137
node,Paradise,39.8718952,20.0136757
node,Grand Hotel,39.8691628,20.0141754
node,Strora,39.8703798,20.0144836
node,River Side,39.8475981,20.0260071
node,Tanis,39.8673765,20.0158580
node,Café Italian,39.8656986,20.0161631
node,Aragosta,39.8614083,20.0199034
node,Coffee House,39.8784080,20.0029695
node,,39.8700921,20.0189745
node,Ostria,39.8687554,20.0207715
node,,39.9317069,20.0592815
node,,39.9386828,20.0618240
node,,39.9481034,20.0836119
node,,39.9489321,20.0970264
node,Cafe Bosi,39.9213215,20.0403716
node,Byrektore Dauti,40.0740714,20.1388851
node,,40.0743492,20.1390558
node,Kashahu,40.0744386,20.1390285
node,Gjoca,40.0742833,20.1388464
node,Bar Grey stone Room,40.0738858,20.1390223
node,,40.0847976,20.1442324
node,,40.0840134,20.1438138
node,Κέρκυρα,39.6452526,19.8599553
node,,39.8509495,20.0215631
node,ΤΟ ΜΟΥΡΕΤΟ,39.7207597,19.8410959
node,,39.7177689,20.0742438
node,,40.0797194,20.1382082
node,Sunrise,39.7872814,19.7506449
node,Ταβέρνα Κερασιά,39.7548796,19.9428274
node,Spiros,39.6046674,19.7959271
node,DiZi,39.6118058,19.7814135
node,Taverna Laberia,40.0798098,20.1382435
node,Imago,40.0808300,20.1365407
node,,39.6316383,19.7622181
node,,39.6322491,19.7619155
node,Ταβέρνα Θωμάς,39.6661538,19.8435475
node,,39.6342485,19.7806889
node,,39.7077546,19.7955310
node,Taverna-Bar Sea View,39.6662290,19.8526456
node,,39.6669743,19.8432706
node,,39.6672582,19.8514339
node,Taverna Greca,39.6635097,19.8436072
node,CAFé Mé,39.6623865,19.8432840
node,Taverna Thomas,39.6642417,19.8442993
node,Taverna Cafe To Kapilio,39.7150109,19.7924555
node,Lula,39.8709117,20.0024767
node,Mema,40.0069733,19.8897414
node,Summer Suite Hotel,39.8706820,19.9977358
node,Sezar's,40.0587306,19.8235450
node,The old Anchor,39.9858158,19.9035458
node,Tavernas Rouvas,39.6227003,19.9192667
node,Kaphes me Zaxarè,39.6144568,19.9201685
node,Dolphin Restaurant,39.7906784,19.7889257
node,Hotel Blue Days,40.0370236,19.8645766
node,Hotel Saranda International,39.8560049,20.0209170
node,Hotel Angjelo,40.0367141,19.8664300
node,,39.8529274,20.0217673
node,Haxhi,39.8735928,20.0122969
node,Nefeli,39.7740690,19.8459498
node,Roda Park,39.7892792,19.7885308
node,Pirate's bar,39.7907298,19.7891385
node,Nikos Family Restaurant,39.7894157,19.7886021
node,Red Chili,39.7888471,19.7879594
node,,39.7916622,19.9223807
node,Hotel Kavalieri,40.0655593,19.8538800
node,Luna Mare,40.0459695,19.8512234
node,Solymar,40.0464951,19.8499391
node,Pizzeria Bar SunSet,40.0473860,19.8487027
node,Bar Cafe Restaurant New Paradise on the beach,40.0475543,19.8474512
node,Hotel Maestral,39.8664656,20.0162031
node,Maestral,39.8665499,20.0161807
node,,40.0570247,19.8173867
node,Horizonti Blu,40.0527046,19.8269403
node,Ansi,40.0068981,19.9046336
node,Hotel Elena,39.6099517,19.7798491
node,the old anchor,39.9859057,19.9034736
node,Golden Mare Resort,39.7205293,19.8744128
node,Mema,40.0070031,19.8897361
node,Φούρνος Αυγερινού,39.6248909,19.9091201
node,,39.6219685,19.9171224
node,Portokalli,40.0975929,19.7535475
node,Salto Wine Bar,39.6265474,19.9206356
node,Drossostalida,39.7972264,19.8149599
node,Filorian,39.7976416,19.8169836
node,Filorian,39.7979652,19.8165277
node,Neraida,39.7981609,19.8168844
node,,39.7982599,19.8170775
node,ILO-ILO Cafe Snack Bar,39.7915235,19.8151041
node,Stretto,39.8037742,19.8344287
node,Island,39.8051754,19.8328972
node,Akti Anastassia Apart Hotel,39.8048189,19.8278144
node,Gia-souvlaki,39.6244789,19.9195042
node,Abakas mezedopoleio,39.6244497,19.9192066
node,Philoxenia,39.6096018,19.7804071
node,Cafe Grec,39.6238505,19.9234894
node,3 Monkeys,39.6517248,19.8453462
node,Sayam,39.6515026,19.8454257
node,O2,39.6518703,19.8449709
node,Red Chilli,39.6526185,19.8439486
node,9 Muses,39.6526696,19.8443809
node,Vergina,39.6523533,19.8447277
node,Karnveer,39.6519423,19.8448631
node,Molfetta Beach Bar,39.6533776,19.8443830
node,RIVIERA,40.0617007,19.8576052
node,Iliada,39.6536168,19.8439923
node,,39.6539488,19.8427765
node,Leon,39.6537166,19.8421042
node,Yamas Coffee,39.6531653,19.8422236
node,The Best,39.6520349,19.8447861
node,Mythos,39.6522074,19.8446720
node,Palmyra,39.6523644,19.8444982
node,l’Artisan,39.6560869,19.8401771
node,Romeos,39.6559884,19.8408301
node,Giardini d’Italia,39.6547394,19.8417337
node,La Kantas,39.6549961,19.8414183
node,My Place,39.6540986,19.8423886
node,Sweet & Savory,39.6540780,19.8405698
node,Orpheus,39.6542951,19.8423951
node,Pizza Edi,40.0851155,20.1427081
node,Check In,40.0737475,20.1377868
node,Pizza Me Gusta,40.0811178,20.1421880
node,,39.5673999,19.9092106
node,,39.6199255,19.9181734
node,,39.6155253,19.9201849
node,Μέριανος,39.6214653,19.9167463
node,Mema,40.0070031,19.8897361
node,,39.6160973,19.9119494
node,,39.5831139,19.9150510
node,,39.5770723,19.9133945
node,,39.8737276,19.9959927
node,Taverna Peshkatari,39.8738592,19.9945883
node,taverna kapiteni,39.8737899,19.9961967
node,Nefeli,39.7179327,20.0733455
node,Restaurant SHIJA E JUGUT,39.8619475,20.0194546
node,,39.8685387,19.9997384
node,Emeral,39.6222164,19.9178092
node,Coffee Island,39.6221473,19.9172609
node,Rialto Cafe,39.6217516,19.9173916
node,Metro Crepe Station,39.6213786,19.9181186
node,Souvlike,39.6221905,19.9172963
node,5th Avenue,39.6223853,19.9172791
node,Momen,39.6223482,19.9173864
node,Del Capo,39.6221124,19.9181275
node,Big Apple,39.6221950,19.9178619
node,Azienda Cafe,39.6220339,19.9188628
node,Miky Coffee,39.6210857,19.9186974
node,My Habit,39.6211818,19.9189786
node,Anch Anchor Bar & Restorant,39.8739747,20.0079938
node,Taverna Fish Land,39.8736140,19.9899716
node,,39.6958267,19.8329864
node,,39.6519527,20.1570608
node,Centrali,39.8734712,20.0120946
node,"Taverna ""The Garden""",39.8734094,20.0059045
node,21 Bar,39.8744974,20.0095816
node,,39.8754335,20.0071127
node,Hotel Keos,39.8523092,20.0246066
node,Taverna Xhorxhi,40.0691871,19.8265322
node,Πάπρικα,39.6156271,19.8944743
node,"Χασαποταβερνα ""Στη Λαδόκολλα""",39.9954689,20.2155632
node,Dominoes,39.6958187,19.8329140
node,Ο ΠΡΑΣΙΝΟΣ,39.7561517,19.7870137
node,,40.0809277,19.7666076
node,Hotel Bebej Tradicional,40.0688717,20.1406204
node,staurodromi,39.5962256,19.8254576
node,Sun-Splashed Skyline Apt.,39.5955165,19.8270762
node,Taverna Peshkatari,39.8736538,19.9901272
node,Island Restaurant & Pizza,39.7726081,20.0038736
node,Filipi,39.8717715,20.0009919
node,Gallerist,39.6247676,19.9226159
node,Hotel Riviera,40.0425441,19.8618902
node,Barbarossa Seafood Tavern & Pizza,40.0533238,19.8258222
node,,39.8743991,20.0076390
node,Hotel Piramida,39.7722949,20.0066723
node,Hotel Elita,39.7736601,20.0038039
node,Villa vista mare,39.7693386,20.0008591
node,Sumero gate Hotel,39.7716478,20.0021453
node,,39.8539108,20.0222437
node,,39.8749900,20.0090271
node,Hotel Nebo,39.7712302,20.0027640
node,King Hotel P. Poda,39.7725677,20.0025915
node,Afa Hotel,39.7727089,20.0042957
node,Poda boutique Hotel,39.7721014,20.0022655
node,Sunway area Hotel,39.7744283,20.0054833
node,Kristal,39.7748792,20.0018722
node,Classic Hotel,39.7752955,20.0055161
node,Roby e Gioi,39.7700344,20.0002916
node,Hotel Sole Mare,39.7703317,20.0005972
node,Delfini,39.7682890,20.0026619
node,Taste Fast Food Grill Traditional,39.7692267,20.0031555
node,Fladeno Beach-Bar Restaurant,39.7662768,19.9964726
node,Africana Beach Club,39.7700198,19.9978062
node,Sunrise,39.7663681,19.9969778
node,Giardino di Zoi,39.7666187,19.9969919
node,,39.7700133,19.9977683
node,Lori Beach Bar Restaurant,39.7660678,19.9943910
node,Delight Hotel,39.7652383,19.9947493
node,Luna,39.7673725,19.9981259
node,Ftelea Fish-Shop and Grill,39.7686042,19.9996254
node,Bianco Lounge Bar,39.7726786,19.9982824
node,Restaurant Te Joni,39.7695537,20.0037035
node,Joni,39.7683664,20.0019246
node,,39.7689239,20.0002467
node,Pema e Thate,39.7489588,19.9754794
node,Fish Taverna Filipi,39.8717859,20.0010719
node,Hotel Denoel,39.7664614,19.9972320
node,Lula,39.7645485,19.9961102
node,"Byrektore Prizreni, Apollonia St, Ksamil 970",39.7682423,20.0027442
node,Ohana Beach Bar Ksamil,39.7673548,19.9941899
node,Beach Bar Mango,39.7729447,20.0024044
node,"Albanien, Ksamil, Sea Breeze Snack Bar",39.7686480,19.9929902
node,Bar and Beach Reni-Risi,39.7686953,19.9913288
node,GUAPALOCA-Beach Bar,39.7757068,20.0012443
node,Restaurant Gjiri i Hartes,39.7928918,20.0019317
node,To Vromiko,39.6256305,19.9091972
node,,39.6256425,19.9193863
node,Libro d'Oro,39.6238889,19.9236263
node,,39.6268760,19.9060829
node,,39.6258040,19.9069163
node,,39.6270964,19.9150111
node,,39.6270908,19.9152646
node,Elia Homemade Greek Cuisine,39.6237701,19.9204235
node,,39.6247373,19.9237993
node,Agora,39.6260660,19.9200360
node,Marinas Tavern,39.6249410,19.9188522
node,,39.6264979,19.9169836
node,Mavros Tatoor,39.6258730,19.9197133
node,The Dream,39.6249881,19.9196945
node,Bristol,39.6238960,19.9220257
node,Dell' Acque,39.6238319,19.9219401
node,Xenia,39.6257805,19.9196555
node,,39.6258864,19.9123394
node,,39.6258288,19.9121770
node,,39.6256670,19.9119828
node,Άλσος Coffee & Food Bar,39.6256145,19.9117441
node,,39.6257496,19.9071694
node,Mapkas,39.6261174,19.9201547
node,,39.5702849,19.8942042
node,La Playa,39.8699315,19.9957329
node,Era,39.8699646,19.9980652
node,Old House Cocktail Bar,39.8708901,20.0023169
node,Taverna Fish Filipi,39.8719178,20.0010340
node,,39.6821729,19.8411775
node,Red Dragon,39.6836225,19.8405701
node,Etrusco,39.6891560,19.8346348
node,Nolita,39.6232116,19.9225761
node,Olive tree,39.6233957,19.9225742
node,Mylos,39.6298837,19.8950893
node,Asteras Snack Bar,39.7207489,19.8385084
node,,39.8732602,20.0138640
node,Pita Pita,39.6452488,19.8516327
node,Ammos Resort,40.0914999,19.7548410
node,Taverna Zorbas Kontokali,39.6450822,19.8556600
node,,39.8718561,20.0009609
node,Hotel Mikela,39.7701521,19.9993775
node,Mema,40.0070031,19.8897361
node,Cafe ARKOUDA,39.6243036,19.9213165
